1:13:28;56.90;25.10;61.09;5.00;[37,25,19,19,19,19,0,19,19,19,27,19,24,30,0,8];
1:14:28;58.30;25.10;61.08;5.00;[30,27,30,19,19,19,0,19,19,19,19,19,24,19,0,0];
1:15:28;56.80;25.00;61.08;5.00;[8,30,0,33,8,19,0,19,24,19,19,0,19,24,0,19];
1:16:28;53.80;25.00;61.08;5.00;[0,30,16,8,24,24,8,27,19,19,16,19,19,24,0,19];
1:17:28;55.30;24.70;61.08;5.00;[33,24,19,19,19,24,25,19,8,19,0,19,24,24,8,19];
1:18:28;61.40;24.40;61.07;5.00;[30,35,24,19,27,30,0,19,19,19,19,19,19,19,0,8];
1:19:28;65.90;24.70;61.08;5.00;[19,8,19,24,8,24,0,19,19,19,0,19,24,19,16,8];
1:20:28;64.90;24.60;61.08;5.00;[19,19,19,30,19,19,19,19,16,24,16,19,19,24,0,19];
1:21:28;64.00;24.80;61.07;5.00;[30,0,19,19,19,19,19,16,19,19,8,19,0,19,0,0];
1:22:28;65.40;24.80;61.07;5.00;[19,35,0,37,0,30,0,19,19,19,0,19,19,24,0,19];
1:23:28;60.20;24.80;61.07;5.00;[30,19,30,19,19,30,0,27,24,19,19,19,24,0,0,19];
1:24:28;72.90;24.70;61.07;5.00;[0,24,8,24,0,27,25,0,8,19,0,16,0,19,0,19];
1:25:28;69.00;24.60;61.06;5.00;[24,24,19,19,8,27,0,27,24,19,19,19,30,8,8,0];
1:26:28;57.50;24.50;61.06;5.00;[27,30,27,19,19,24,8,19,19,19,19,8,24,8,0,19];
1:27:28;58.50;24.20;61.06;5.00;[19,30,27,27,27,8,0,19,19,24,19,19,24,16,0,0];
1:28:28;68.00;24.10;61.06;5.00;[19,24,19,19,19,24,0,19,19,19,19,16,24,24,0,19];
1:29:28;72.40;24.20;61.05;5.00;[19,30,27,24,19,19,0,19,19,24,19,8,8,19,0,0];
1:30:28;72.90;24.20;61.06;5.00;[0,19,8,19,19,24,0,19,19,19,19,19,24,19,0,8];
1:31:28;71.80;24.10;61.05;5.00;[0,24,27,19,19,19,0,27,19,19,19,19,24,24,0,19];
1:32:28;64.10;24.10;61.05;5.00;[19,19,19,24,33,19,16,19,19,19,19,19,24,19,16,19];
1:33:28;60.80;23.70;61.05;5.00;[19,0,19,37,19,19,8,19,19,19,16,19,8,24,0,19];
1:34:28;61.00;23.40;61.05;5.00;[33,33,0,19,19,24,0,24,19,19,19,19,19,19,0,0];
1:35:28;71.80;23.40;61.06;5.00;[0,19,27,19,19,24,0,8,8,19,0,19,24,19,0,27];
1:36:28;64.80;23.20;61.06;5.00;[0,37,16,24,0,30,0,19,0,19,19,19,0,24,0,19];
1:37:28;69.50;23.30;61.05;5.00;[30,0,30,19,19,24,19,25,24,0,19,19,19,8,0,8];
1:38:28;65.90;23.20;61.05;5.00;[19,27,19,24,19,24,0,27,19,24,8,19,19,19,0,8];
1:39:28;72.70;23.30;61.04;5.00;[19,33,19,19,19,19,19,19,19,19,19,19,8,19,0,8];
1:40:28;71.60;23.20;61.04;5.00;[8,0,39,0,19,19,0,19,0,19,19,19,19,24,0,19];
1:41:28;63.60;23.20;61.04;5.00;[37,19,19,19,8,30,8,19,19,24,19,19,19,19,8,8];
1:42:27;65.80;23.10;61.04;5.00;[19,24,0,19,0,24,0,19,19,19,0,19,24,24,0,19];
1:43:27;64.40;23.00;61.04;5.00;[33,0,19,24,0,30,0,19,19,19,19,8,24,19,0,16];
1:44:27;59.70;22.80;61.04;5.00;[0,27,19,24,19,19,16,19,19,19,19,19,24,24,0,19];
1:45:27;65.20;22.70;61.04;5.00;[19,19,19,19,19,19,19,19,8,19,19,19,8,19,0,8];
1:46:27;62.50;22.40;61.04;5.00;[0,27,8,19,19,24,8,19,19,19,19,19,24,19,0,19];
1:47:27;73.70;22.50;61.04;5.00;[19,19,8,19,8,19,0,30,8,19,19,19,24,24,0,19];
1:48:27;61.40;22.60;61.04;5.00;[27,16,25,19,27,24,8,19,19,19,8,19,24,8,8,19];
1:49:27;58.00;22.40;61.05;5.00;[24,30,27,24,19,30,0,19,30,19,19,19,19,24,0,16];
1:50:27;58.40;22.30;61.05;5.00;[24,30,16,8,27,19,0,16,19,19,8,24,19,24,0,16];
1:51:27;60.90;22.20;61.05;5.00;[27,33,25,33,19,24,0,19,19,19,19,19,19,24,0,19];
1:52:27;63.70;22.30;61.05;5.00;[33,27,24,16,19,30,0,19,19,19,19,19,8,19,0,8];
1:53:27;61.10;22.20;61.06;5.00;[0,19,19,0,30,19,0,19,19,19,19,19,24,24,0,19];
1:54:27;59.80;22.10;61.06;5.00;[19,24,0,27,8,19,0,16,19,24,0,19,24,19,0,16];
1:55:27;60.80;21.90;61.06;5.00;[19,27,25,16,19,24,8,19,19,19,19,19,19,24,0,19];
1:56:27;61.70;21.80;61.06;5.00;[0,33,0,33,19,0,8,19,16,19,19,19,19,19,0,0];
1:57:27;64.20;21.90;61.07;5.00;[30,33,0,33,24,19,8,24,19,19,19,19,8,8,0,0];
1:58:27;72.80;21.90;61.07;5.00;[24,24,27,24,27,24,19,19,19,19,19,19,24,19,8,0];
1:59:27;67.80;21.90;61.07;5.00;[19,16,19,24,0,19,0,19,19,19,0,19,24,24,0,19];
2:0:27;68.70;21.90;61.07;5.00;[27,19,8,19,24,19,19,16,19,19,19,19,19,19,0,8];
2:1:27;65.70;21.80;61.07;5.00;[0,33,8,27,19,24,8,19,19,19,19,19,24,24,0,16];
2:2:27;73.20;21.90;61.07;5.00;[19,19,30,25,24,19,8,19,19,19,19,19,19,19,0,0];
2:3:27;71.70;22.00;61.08;5.00;[19,30,8,19,16,30,8,19,19,19,8,19,19,16,0,19];
2:4:27;68.10;22.10;61.08;5.00;[8,27,0,24,19,30,0,19,16,19,8,19,19,8,0,16];
2:5:27;67.40;22.00;61.08;5.00;[19,24,0,27,19,19,0,19,19,19,0,19,19,24,0,19];
2:6:27;69.10;22.00;61.09;5.00;[19,19,27,19,27,19,0,19,19,24,8,19,24,19,0,19];
2:7:27;77.50;22.20;61.09;5.00;[25,33,8,24,19,24,8,19,19,19,16,19,19,24,0,19];
2:8:27;78.90;22.50;61.10;5.00;[25,33,27,24,19,19,19,19,19,19,19,19,24,19,0,8];
2:9:27;78.00;22.90;61.10;5.00;[8,30,27,30,8,19,8,19,8,19,19,19,8,24,0,16];
2:10:27;81.80;23.30;61.12;5.00;[19,30,19,27,24,30,8,19,16,19,0,19,19,24,0,19];
2:11:27;80.50;23.80;61.09;5.00;[30,19,8,19,27,24,0,19,19,19,19,0,19,24,0,16];
2:12:27;79.20;24.10;61.11;5.00;[30,19,16,24,27,30,8,19,19,19,19,19,24,19,0,8];
2:13:27;78.40;24.10;61.10;5.00;[0,33,8,19,19,19,0,19,19,19,19,0,24,19,0,19];
2:14:27;75.30;24.40;61.12;5.00;[8,19,19,19,0,30,0,19,8,19,19,19,0,24,0,19];
2:15:27;73.30;24.30;61.12;5.00;[19,24,27,24,27,30,19,30,19,19,19,19,19,19,0,19];
2:16:27;76.50;24.60;61.14;5.00;[8,30,16,19,24,19,8,8,19,19,19,8,19,19,0,16];
2:17:27;76.20;24.70;61.16;5.00;[30,19,8,19,19,19,0,19,19,19,19,19,19,24,0,19];
2:18:27;74.20;24.90;61.18;5.00;[19,33,19,27,19,24,0,16,19,19,19,19,24,24,0,0];
2:19:27;76.40;24.90;61.19;5.00;[32,30,19,24,19,24,0,27,19,19,16,19,24,24,0,19];
2:20:27;78.30;25.40;61.20;5.00;[33,25,33,24,24,24,19,27,19,8,19,19,19,8,0,0];
2:21:27;80.20;25.70;61.22;5.00;[19,19,30,19,16,30,0,19,19,19,19,19,0,8,0,19];
2:22:26;73.80;25.80;61.24;5.00;[19,37,0,24,19,19,8,19,19,19,0,8,19,24,0,16];
2:23:26;68.40;25.80;61.23;5.00;[24,19,30,8,19,27,0,30,8,16,19,19,8,27,8,19];
2:24:26;66.50;25.70;61.24;5.00;[19,19,19,8,19,19,0,19,8,19,19,0,19,19,0,8];
2:25:26;67.70;25.70;61.23;5.00;[8,30,27,30,19,19,8,19,19,19,19,16,24,24,0,16];
2:26:26;68.40;25.60;61.25;5.00;[30,8,30,19,16,30,0,19,8,19,19,19,24,19,0,16];
2:27:26;71.20;25.50;61.26;5.00;[8,30,0,19,19,0,19,8,19,19,8,19,24,8,0,8];
2:28:26;78.60;25.60;61.26;5.00;[19,33,0,19,8,19,0,19,19,19,0,16,19,8,0,0];
2:29:26;77.40;25.90;61.27;5.00;[19,24,19,19,19,8,0,19,16,19,25,19,24,19,0,0];
2:30:26;75.90;26.00;61.28;5.00;[30,19,33,24,19,24,0,35,19,30,8,19,30,19,0,19];
2:31:26;65.30;26.00;61.29;5.00;[19,19,19,0,19,8,8,24,19,19,19,19,19,19,0,16];
2:32:26;67.60;25.80;61.29;5.00;[24,19,27,19,19,24,0,19,24,19,0,19,19,24,0,16];
2:33:26;66.60;25.70;61.30;5.00;[19,24,0,19,8,30,0,19,19,19,19,19,24,8,0,19];
2:34:26;70.10;25.70;61.30;5.00;[19,24,19,19,0,19,19,19,19,19,19,19,24,24,0,16];
2:35:26;72.90;25.80;61.30;5.00;[19,19,19,8,19,24,0,19,19,19,25,19,24,19,0,8];
2:36:26;68.50;25.80;61.31;5.00;[0,30,8,19,19,27,19,8,19,19,19,19,24,19,0,8];
2:37:26;61.20;25.40;61.32;5.00;[19,19,19,19,27,30,0,19,19,8,8,19,19,8,0,19];
2:38:26;60.00;25.30;61.30;5.00;[19,0,30,19,16,24,0,19,8,19,19,8,24,19,0,16];
2:39:26;73.30;25.20;61.32;5.00;[35,19,19,33,8,37,8,37,16,19,19,24,19,19,0,27];
2:40:26;69.40;25.30;61.33;5.00;[19,8,27,19,27,19,0,16,24,19,19,19,24,24,0,19];
2:41:26;69.50;25.30;61.31;5.00;[8,19,19,8,30,19,0,24,19,19,0,19,19,24,0,19];
2:42:26;72.00;25.40;61.32;5.00;[27,30,16,19,27,19,0,19,8,19,0,8,8,24,0,16];
2:43:26;70.70;25.50;61.32;5.00;[33,19,0,24,8,30,0,30,16,19,8,19,24,8,0,19];
2:44:26;71.30;25.70;61.32;5.00;[16,30,0,27,19,30,8,19,19,19,0,19,19,19,0,16];
2:45:26;67.90;25.70;61.32;5.00;[8,24,19,19,19,30,8,27,19,8,19,19,24,19,0,16];
2:46:26;62.90;25.70;61.32;5.00;[37,25,0,19,0,24,0,19,19,19,19,19,19,24,0,19];
2:47:26;69.40;25.50;61.33;5.00;[19,33,0,19,19,19,8,8,19,19,0,19,19,19,0,0];
2:48:26;69.70;25.50;61.37;5.00;[19,0,19,19,32,19,0,19,19,19,19,19,19,19,0,0];
2:49:26;63.10;25.40;61.34;5.00;[19,16,25,24,19,8,19,19,19,8,8,19,19,24,0,19];
2:50:26;60.60;25.20;61.34;5.00;[19,19,19,19,8,30,8,19,19,19,16,24,24,8,0,16];
2:51:26;60.40;25.20;61.33;5.00;[19,19,19,19,19,30,16,0,0,19,16,19,24,16,0,0];
2:52:26;64.60;25.10;61.33;5.00;[24,33,0,19,0,30,19,19,16,19,8,19,0,24,0,19];
2:53:26;59.70;24.90;61.34;5.00;[0,19,19,30,0,19,8,19,0,19,16,19,0,0,0,0];
2:54:26;60.50;24.80;61.34;5.00;[30,16,30,19,19,24,8,33,0,16,19,19,19,24,0,19];
2:55:26;64.00;24.50;61.34;5.00;[19,24,27,30,19,19,8,19,19,19,19,19,19,24,0,19];
2:56:26;73.60;24.60;61.33;5.00;[8,33,0,33,8,24,19,19,19,19,0,19,19,24,0,19];
2:57:26;61.30;24.40;61.34;5.00;[8,19,8,19,19,27,19,24,0,19,19,19,19,8,0,8];
2:58:26;62.20;24.40;61.34;5.00;[19,33,25,24,24,19,19,19,19,24,19,0,19,19,0,27];
2:59:26;67.20;24.40;61.33;5.00;[19,33,0,24,19,19,0,27,24,19,8,19,19,19,0,8];
3:0:26;65.50;24.40;61.34;5.00;[27,33,0,19,35,8,19,19,24,16,19,19,19,19,0,16];
3:1:26;64.30;24.20;61.34;5.00;[19,19,19,8,19,19,8,19,19,19,19,19,19,24,0,19];
3:2:26;62.50;24.10;61.34;5.00;[25,27,8,19,19,19,0,27,19,19,19,19,24,24,0,19];
3:3:26;59.10;24.00;61.34;5.00;[30,19,0,24,0,30,0,19,0,19,19,19,19,24,0,0];
3:4:25;61.90;24.00;61.32;5.00;[8,19,19,19,19,24,0,19,19,19,19,19,19,19,8,19];
3:5:25;58.60;23.90;61.33;5.00;[24,19,0,19,19,19,27,8,19,19,0,19,19,16,0,19];
3:6:25;68.20;24.00;61.33;5.00;[19,19,19,8,25,24,0,19,19,19,19,8,24,19,0,19];
3:7:25;64.90;24.00;61.33;5.00;[19,8,19,19,19,30,8,19,19,24,19,19,24,24,0,16];
3:8:25;62.00;23.80;61.34;5.00;[19,0,32,19,27,30,25,19,19,19,19,19,24,24,0,19];
3:9:25;63.20;23.70;61.34;5.00;[8,19,24,19,16,30,8,19,19,19,19,19,16,24,0,19];
3:10:25;63.40;23.70;61.33;5.00;[19,8,30,19,8,24,16,19,19,19,19,19,8,24,0,0];
3:11:25;61.50;23.60;61.33;5.00;[24,19,19,24,16,30,19,27,19,19,19,19,19,30,0,16];
3:12:25;58.40;23.60;61.33;5.00;[24,19,19,19,19,19,19,0,19,19,19,0,19,19,0,0];
3:13:25;62.90;23.70;61.33;5.00;[24,30,27,19,19,24,0,19,19,19,19,19,24,19,0,8];
3:14:25;62.70;23.60;61.32;5.00;[38,27,33,0,24,19,0,19,8,19,19,19,19,0,0,19];
3:15:25;61.50;23.60;61.32;5.00;[30,24,19,0,19,19,0,24,19,19,0,8,19,19,0,8];
3:16:25;73.30;23.80;61.32;5.00;[30,33,0,24,19,24,8,30,0,19,19,19,19,30,0,16];
3:17:25;64.10;23.90;61.32;5.00;[30,24,0,30,8,24,0,19,19,19,0,19,19,19,0,8];
3:18:25;65.80;23.90;61.31;5.00;[30,0,24,19,19,19,0,19,19,0,19,19,30,19,0,16];
3:19:25;63.10;23.80;61.31;5.00;[0,30,0,30,0,30,27,24,0,19,0,8,0,24,8,19];
3:20:25;69.60;23.90;61.31;5.00;[40,0,27,19,19,24,0,19,19,19,19,19,19,16,0,19];
3:21:25;66.60;24.00;61.30;5.00;[19,30,19,30,19,24,8,19,19,19,19,16,24,24,0,19];
3:22:25;57.40;23.70;61.29;5.00;[19,19,19,19,8,19,0,19,19,24,19,19,24,24,0,19];
3:23:25;63.50;23.40;61.29;5.00;[33,8,19,19,19,19,0,16,19,19,19,8,16,24,8,16];
3:24:25;72.30;23.40;61.29;5.00;[33,30,0,19,19,19,0,19,19,19,0,8,24,19,0,8];
3:25:25;58.70;23.30;61.28;5.00;[27,33,0,19,8,30,16,19,8,19,19,8,24,24,8,16];
3:26:25;58.80;23.20;61.29;5.00;[27,19,8,19,19,30,19,19,24,19,19,19,19,24,0,16];
3:27:25;56.30;22.90;61.28;5.00;[0,30,25,19,19,30,27,19,19,19,19,19,19,19,0,8];
3:28:25;55.60;22.70;61.28;5.00;[27,33,8,19,19,24,8,19,19,19,16,19,24,24,0,19];
3:29:25;63.50;22.70;61.27;5.00;[24,24,27,19,19,19,8,19,19,30,19,19,8,24,8,19];
3:30:25;61.10;22.90;61.28;5.00;[24,27,19,24,19,24,16,19,27,16,19,19,19,24,0,0];
3:31:25;64.50;22.80;61.28;5.00;[0,27,8,19,19,24,8,19,19,19,19,19,24,24,0,16];
3:32:25;65.00;22.90;61.27;5.00;[37,19,8,24,27,8,8,19,27,19,16,24,24,16,0,27];
3:33:25;77.30;23.10;61.27;5.00;[19,24,19,19,19,19,8,8,19,19,19,19,30,19,0,8];
3:34:25;79.80;23.20;61.26;5.00;[0,33,8,16,19,24,0,27,0,30,0,16,24,24,0,19];
3:35:25;69.90;23.20;61.26;5.00;[0,19,30,32,19,30,16,19,19,19,19,19,24,24,0,19];
3:36:25;59.90;23.00;61.26;5.00;[32,27,8,24,19,30,19,19,19,19,19,19,19,8,0,16];
3:37:25;74.10;23.00;61.25;5.00;[16,33,0,27,19,19,0,8,19,19,19,19,24,19,0,19];
3:38:25;64.80;22.90;61.25;5.00;[8,19,30,8,30,19,0,16,19,19,0,19,24,19,0,16];
3:39:25;56.70;22.70;61.24;5.00;[24,19,0,19,27,19,19,19,19,8,8,19,24,19,0,8];
3:40:25;56.00;22.50;61.24;5.00;[24,19,8,30,19,24,19,19,19,19,19,19,19,24,0,19];
3:41:25;57.50;22.40;61.24;5.00;[25,35,19,19,19,24,19,19,19,19,19,19,24,19,8,27];
3:42:25;53.30;22.10;61.24;5.00;[33,0,27,19,19,19,0,19,16,19,0,19,24,24,0,19];
3:43:25;54.90;21.80;61.24;5.00;[25,32,0,19,19,30,25,19,19,19,0,0,24,8,19,19];
3:44:25;56.90;21.50;61.23;5.00;[8,27,19,19,8,19,0,19,19,19,0,19,8,24,0,19];
3:45:24;56.10;21.30;61.23;5.00;[30,27,19,19,19,30,8,19,19,19,19,19,24,8,0,16];
3:46:24;63.50;21.30;61.22;5.00;[8,19,8,19,19,19,19,19,19,19,19,19,19,24,0,19];
3:47:24;59.70;21.30;61.22;5.00;[19,30,19,19,19,8,16,30,19,19,19,19,19,19,0,8];
3:48:24;58.60;21.30;61.22;5.00;[19,30,25,27,8,30,0,19,19,19,19,19,0,8,0,8];
3:49:24;72.80;21.40;61.21;5.00;[8,19,0,19,0,24,19,19,8,19,8,19,8,24,0,19];
3:50:24;67.80;21.30;61.21;5.00;[19,27,27,27,19,19,0,19,19,19,19,19,8,24,0,19];
3:51:24;60.80;21.20;61.21;5.00;[19,32,30,19,19,30,0,19,19,19,19,19,19,24,0,19];
3:52:24;64.90;21.10;61.21;5.00;[24,25,0,24,19,30,19,19,19,19,19,19,19,24,0,19];
3:53:24;56.60;20.90;61.20;5.00;[33,0,19,19,19,27,16,19,19,19,0,19,19,19,0,0];
3:54:24;62.40;20.60;61.20;5.00;[33,0,27,24,19,24,0,19,8,19,0,19,19,24,0,16];
3:55:24;61.40;20.60;61.20;5.00;[0,35,8,19,19,19,19,24,19,19,19,19,24,24,0,19];
3:56:24;66.50;20.60;61.20;5.00;[33,0,30,19,24,24,0,19,8,19,19,19,19,8,0,8];
3:57:24;62.00;20.50;61.19;5.00;[0,27,0,19,19,19,8,19,19,24,19,19,24,24,8,19];
3:58:24;63.10;20.60;61.18;5.00;[30,19,19,27,19,19,8,24,8,24,19,19,19,24,0,16];
3:59:24;64.30;20.60;61.18;5.00;[19,16,32,19,19,30,16,19,19,19,19,19,24,24,0,16];
4:0:24;62.60;20.50;61.18;5.00;[27,25,33,19,24,19,8,8,19,24,0,19,19,24,0,8];
4:1:24;61.00;20.40;61.17;5.00;[24,30,27,30,19,24,0,19,19,19,19,19,16,24,0,0];
4:2:24;58.10;20.20;61.16;5.00;[25,19,0,24,19,30,0,19,0,19,0,19,8,24,8,16];
4:3:24;60.10;20.20;61.15;5.00;[30,24,0,30,8,24,0,19,19,19,0,19,19,8,0,16];
4:4:24;60.40;20.10;61.15;5.00;[30,19,8,19,19,19,0,0,19,19,0,19,8,24,0,19];
4:5:24;65.10;20.20;61.14;5.00;[19,27,19,19,19,24,8,19,19,24,19,19,19,24,0,19];
4:6:24;64.40;20.10;61.14;5.00;[24,27,0,19,19,30,8,19,19,19,19,19,19,19,0,19];
4:7:24;65.60;20.10;61.13;5.00;[24,24,19,19,19,25,0,19,19,19,0,19,24,24,0,19];
4:8:24;58.80;19.90;61.12;5.00;[19,30,0,19,8,19,0,0,19,19,0,19,24,19,0,16];
4:9:24;62.70;19.80;61.12;5.00;[8,24,0,19,19,24,0,19,19,19,0,19,24,24,0,0];
